timestamp,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,proto,length
2024-07-03 10:28:49.548414,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,40.79.173.41,192.168.147.112,443.0,60258.0,6.0,54
2024-07-03 10:28:50.080563,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,202.180.107.195,6881.0,49015.0,17.0,157
2024-07-03 10:28:50.080563,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,66.222.185.124,6881.0,21848.0,17.0,157
2024-07-03 10:28:50.679853,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,178.88.46.68,6881.0,37968.0,17.0,157
2024-07-03 10:28:50.679853,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,114.203.39.139,6881.0,40982.0,17.0,157
2024-07-03 10:28:50.695482,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,106.150.203.24,6881.0,33956.0,17.0,157
2024-07-03 10:28:50.695482,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,180.123.186.97,6881.0,58375.0,17.0,157
2024-07-03 10:28:50.695482,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,140.82.113.25,192.168.147.112,443.0,60214.0,6.0,80
2024-07-03 10:28:50.731972,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,140.82.113.25,60214.0,443.0,6.0,84
2024-07-03 10:28:50.731972,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,176.113.74.138,6881.0,6881.0,17.0,107
2024-07-03 10:28:50.894870,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,140.82.113.25,192.168.147.112,443.0,60214.0,6.0,54
2024-07-03 10:28:50.962623,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,176.113.74.138,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:28:51.094299,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,222.106.168.66,6881.0,40967.0,17.0,157
2024-07-03 10:28:51.094299,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,174.91.173.228,6881.0,6889.0,17.0,157
2024-07-03 10:28:51.264056,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,82.215.115.159,6881.0,3672.0,17.0,157
2024-07-03 10:28:51.264056,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,195.32.58.230,6881.0,6881.0,17.0,157
2024-07-03 10:28:51.264056,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,31.23.166.209,6881.0,6881.0,17.0,157
2024-07-03 10:28:51.279697,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,195.32.58.230,192.168.147.112,6881.0,6881.0,17.0,352
2024-07-03 10:28:51.310936,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,77.82.35.74,6881.0,40923.0,17.0,157
2024-07-03 10:28:51.310936,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,194.28.63.122,6881.0,39763.0,17.0,157
2024-07-03 10:28:51.310936,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,82.215.115.159,192.168.147.112,3672.0,6881.0,17.0,361
2024-07-03 10:28:51.326562,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,90.225.84.237,6881.0,52836.0,17.0,157
2024-07-03 10:28:51.344590,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,174.91.173.228,192.168.147.112,6889.0,6881.0,17.0,352
2024-07-03 10:28:51.510363,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,66.178.175.172,6881.0,58196.0,17.0,157
2024-07-03 10:28:51.510363,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,114.139.220.156,6881.0,38002.0,17.0,157
2024-07-03 10:28:51.510363,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,31.23.166.209,192.168.147.112,6881.0,6881.0,17.0,361
2024-07-03 10:28:51.710060,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60307.0,6.0,111
2024-07-03 10:28:51.725687,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,152.199.19.160,60307.0,443.0,6.0,54
2024-07-03 10:28:51.725687,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60307.0,6.0,78
2024-07-03 10:28:51.828262,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60307.0,6.0,54
2024-07-03 10:28:51.828262,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,152.199.19.160,60307.0,443.0,6.0,54
2024-07-03 10:28:51.828262,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60307.0,6.0,54
2024-07-03 10:28:52.713939,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,20.199.120.182,57711.0,443.0,6.0,97
2024-07-03 10:28:52.845601,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,20.199.120.182,192.168.147.112,443.0,57711.0,6.0,228
2024-07-03 10:28:52.894600,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,20.199.120.182,57711.0,443.0,6.0,54
2024-07-03 10:28:53.125340,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,158.101.114.107,6881.0,51413.0,17.0,157
2024-07-03 10:28:53.125340,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,212.7.200.12,6881.0,20101.0,17.0,157
2024-07-03 10:28:53.140963,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,194.207.69.61,6881.0,15652.0,17.0,157
2024-07-03 10:28:53.391195,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,106.51.170.45,6881.0,30743.0,17.0,157
2024-07-03 10:28:53.391195,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,46.232.211.101,6881.0,64207.0,17.0,157
2024-07-03 10:28:53.391195,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,60211.0,443.0,6.0,121
2024-07-03 10:28:53.509445,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,104.18.32.115,49258.0,443.0,6.0,122
2024-07-03 10:28:53.509445,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,104.18.32.115,192.168.147.112,443.0,49258.0,6.0,54
2024-07-03 10:28:53.509445,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,60211.0,6.0,54
2024-07-03 10:28:54.141868,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,82.118.248.144,6881.0,10937.0,17.0,157
2024-07-03 10:28:54.141868,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,78.85.49.95,6881.0,13845.0,17.0,157
2024-07-03 10:28:54.141868,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,46.32.80.248,6881.0,37395.0,17.0,157
2024-07-03 10:28:55.739247,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.97.172.188,6881.0,49163.0,17.0,157
2024-07-03 10:28:55.739247,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,121.168.158.53,6881.0,6881.0,17.0,107
2024-07-03 10:28:55.773599,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,,,,,,42
2024-07-03 10:28:56.121841,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,,,,,,42
2024-07-03 10:28:56.137459,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,121.168.158.53,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:29:00.753721,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,82.66.194.239,6881.0,6881.0,17.0,107
2024-07-03 10:29:00.968582,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,82.66.194.239,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:29:02.763676,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,64.233.166.188,57750.0,5228.0,6.0,55
2024-07-03 10:29:02.866659,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,64.233.166.188,192.168.147.112,5228.0,57750.0,6.0,66
2024-07-03 10:29:03.662812,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,108.157.78.89,60302.0,443.0,6.0,55
2024-07-03 10:29:03.663935,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,108.157.78.89,192.168.147.112,443.0,60302.0,6.0,66
2024-07-03 10:29:05.128209,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,60213.0,6.0,78
2024-07-03 10:29:05.128209,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,60213.0,443.0,6.0,82
2024-07-03 10:29:05.208420,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.208420,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.224062,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,102
2024-07-03 10:29:05.245835,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,93
2024-07-03 10:29:05.245835,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,60213.0,6.0,54
2024-07-03 10:29:05.362798,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,54
2024-07-03 10:29:05.380355,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,54
2024-07-03 10:29:05.380355,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,93
2024-07-03 10:29:05.380355,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,367
2024-07-03 10:29:05.395996,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.395996,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,129
2024-07-03 10:29:05.395996,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,89
2024-07-03 10:29:05.395996,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,102
2024-07-03 10:29:05.411622,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,1242
2024-07-03 10:29:05.478020,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.513081,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.513081,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,54
2024-07-03 10:29:05.546485,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,342
2024-07-03 10:29:05.562180,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,129
2024-07-03 10:29:05.562180,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.562180,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,107
2024-07-03 10:29:05.642204,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,87
2024-07-03 10:29:05.642204,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,1242
2024-07-03 10:29:05.662024,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,54
2024-07-03 10:29:05.711119,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,1242
2024-07-03 10:29:05.711119,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.711119,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,1242
2024-07-03 10:29:05.711119,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,368
2024-07-03 10:29:05.711119,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.711119,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.726732,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,1292
2024-07-03 10:29:05.761989,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,211
2024-07-03 10:29:05.761989,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,67.170.40.180,6881.0,6881.0,17.0,107
2024-07-03 10:29:05.777620,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.777620,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.777620,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.777620,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.793245,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.793245,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.793245,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.793245,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.793245,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.793245,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.809702,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.828332,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.828332,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.862690,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.878328,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.878328,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,1514
2024-07-03 10:29:05.893960,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,60242.0,6.0,908
2024-07-03 10:29:05.893960,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,60242.0,443.0,6.0,54
2024-07-03 10:29:05.909584,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,452
2024-07-03 10:29:05.925232,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,527
2024-07-03 10:29:05.925232,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,66
2024-07-03 10:29:05.925232,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,85
2024-07-03 10:29:05.925232,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,66
2024-07-03 10:29:06.041148,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,91
2024-07-03 10:29:06.041148,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,89
2024-07-03 10:29:06.041148,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,70
2024-07-03 10:29:06.062822,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,66
2024-07-03 10:29:06.062908,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,87
2024-07-03 10:29:06.062908,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,86
2024-07-03 10:29:06.062908,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,867
2024-07-03 10:29:06.094166,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.67.219.33,63763.0,443.0,17.0,86
2024-07-03 10:29:06.162242,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.67.219.33,192.168.147.112,443.0,63763.0,17.0,65
2024-07-03 10:29:09.157945,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,126.77.240.179,6881.0,6881.0,17.0,203
2024-07-03 10:29:09.157945,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,218.234.100.8,6881.0,7956.0,17.0,203
2024-07-03 10:29:09.342396,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,100.36.30.18,6881.0,6881.0,17.0,203
2024-07-03 10:29:09.342396,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,174.91.173.228,6881.0,6889.0,17.0,203
2024-07-03 10:29:09.357478,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,220.72.234.21,6881.0,7721.0,17.0,203
2024-07-03 10:29:09.357478,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,82.215.115.159,6881.0,3672.0,17.0,203
2024-07-03 10:29:09.357478,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,195.32.58.230,6881.0,6881.0,17.0,203
2024-07-03 10:29:09.357478,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,31.23.166.209,6881.0,6881.0,17.0,203
2024-07-03 10:29:09.373140,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,195.32.58.230,192.168.147.112,6881.0,6881.0,17.0,110
2024-07-03 10:29:09.376885,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,100.36.30.18,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:29:09.392537,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,174.91.173.228,192.168.147.112,6889.0,6881.0,17.0,110
2024-07-03 10:29:09.392537,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,82.215.115.159,192.168.147.112,3672.0,6881.0,17.0,119
2024-07-03 10:29:09.392537,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,31.23.166.209,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:29:09.527034,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,126.77.240.179,192.168.147.112,6881.0,6881.0,17.0,119
2024-07-03 10:29:09.576209,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,220.72.234.21,192.168.147.112,7721.0,6881.0,17.0,119
2024-07-03 10:29:09.591849,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,218.234.100.8,192.168.147.112,7956.0,6881.0,17.0,119
2024-07-03 10:29:10.374641,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,,,,,,42
2024-07-03 10:29:10.774915,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,,,,,,42
2024-07-03 10:29:10.774915,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,5.18.160.161,6881.0,6964.0,17.0,146
2024-07-03 10:29:10.988729,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,5.18.160.161,192.168.147.112,6964.0,6881.0,17.0,351
2024-07-03 10:29:13.522854,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,60211.0,443.0,6.0,121
2024-07-03 10:29:13.538490,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,104.18.32.115,49258.0,443.0,6.0,122
2024-07-03 10:29:13.655934,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,60211.0,6.0,54
2024-07-03 10:29:14.035623,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,104.18.32.115,192.168.147.112,443.0,49258.0,6.0,54
2024-07-03 10:29:14.035623,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60311.0,6.0,111
2024-07-03 10:29:14.051234,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60311.0,6.0,78
2024-07-03 10:29:14.051234,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,152.199.19.160,60311.0,443.0,6.0,54
2024-07-03 10:29:14.051234,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,152.199.19.160,60311.0,443.0,6.0,54
2024-07-03 10:29:14.070253,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60311.0,6.0,54
2024-07-03 10:29:14.152012,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,152.199.19.160,60311.0,443.0,6.0,54
2024-07-03 10:29:14.167633,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,152.199.19.160,192.168.147.112,443.0,60311.0,6.0,54
2024-07-03 10:29:15.334369,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,192.168.147.67,64475.0,53.0,17.0,77
2024-07-03 10:29:15.334369,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,192.168.147.67,50101.0,53.0,17.0,77
2024-07-03 10:29:15.349984,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,55168.0,443.0,17.0,1292
2024-07-03 10:29:15.469753,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,55168.0,443.0,17.0,1292
2024-07-03 10:29:15.469753,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,55168.0,443.0,17.0,119
2024-07-03 10:29:15.502907,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,192.168.147.67,192.168.147.112,53.0,64475.0,17.0,431
2024-07-03 10:29:15.518547,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,192.168.147.67,192.168.147.112,53.0,50101.0,17.0,472
2024-07-03 10:29:15.518547,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,104.18.13.201,62802.0,443.0,17.0,1292
2024-07-03 10:29:15.518547,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,104.18.13.201,62802.0,443.0,17.0,1292
2024-07-03 10:29:15.534172,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,104.18.13.201,62802.0,443.0,17.0,122
2024-07-03 10:29:15.534172,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,55168.0,17.0,1242
2024-07-03 10:29:15.549795,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,55168.0,17.0,1242
2024-07-03 10:29:15.568306,9c:ad:97:ac:0e:d6,ea:0b:aa:a5:46:e1,192.168.147.112,172.64.155.141,55168.0,443.0,17.0,1292
2024-07-03 10:29:15.583339,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,55168.0,17.0,1242
2024-07-03 10:29:15.599562,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,55168.0,17.0,66
2024-07-03 10:29:15.601247,ea:0b:aa:a5:46:e1,9c:ad:97:ac:0e:d6,172.64.155.141,192.168.147.112,443.0,55168.0,17.0,66
